protein_accession,protein_description,wt1,wt2,wt3,kog1,kog2,kog3
7613_HNRC1_HUMAN,Heterogeneous nuclear ribonucleoprotein C-like 1 OS=Homo sapiens GN=HNRNPCL1 PE=1 SV=1,0.06873333333333334,0.1255,0.03986666666666667,0.0415,0.08126666666666667,0.0415
8264_IPO7_HUMAN,Importin-7 OS=Homo sapiens GN=IPO7 PE=1 SV=1,14.230266666666665,12.036833333333334,11.6778,20.265833333333333,6.4793666666666665,8.147466666666666
16499_SRSF3_HUMAN,Serine/arginine-rich splicing factor 3 OS=Homo sapiens GN=SRSF3 PE=1 SV=1,6.376966666666666,5.4465,4.494266666666666,7.6518999999999995,5.232766666666667,8.154433333333333
18918_VPS4B_HUMAN,Vacuolar protein sorting-associated protein 4B OS=Homo sapiens GN=VPS4B PE=1 SV=2,2.2981333333333334,1.9480333333333333,1.9258666666666668,2.2451333333333334,8.339266666666667,2.494
13736_PSA_HUMAN,Puromycin-sensitive aminopeptidase OS=Homo sapiens GN=NPEPPS PE=1 SV=2,24.820633333333333,13.6019,22.3053,20.7072,9.759266666666667,17.1854
13436_PPIB_HUMAN,Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens GN=PPIB PE=1 SV=2,12.333533333333333,13.352766666666668,13.402166666666666,12.964966666666667,3.6370666666666667,15.3196
5815_FA49B_HUMAN,Protein FAM49B OS=Homo sapiens GN=FAM49B PE=1 SV=1,4.396,3.438566666666667,2.783933333333333,4.290033333333334,10.8127,3.7531666666666665
1231_ASNA_HUMAN,ATPase ASNA1 OS=Homo sapiens GN=ASNA1 PE=1 SV=2,3.4967,0.9687,1.6002,3.1715999999999998,6.1244,3.889666666666667
18497_UBC12_HUMAN,NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens GN=UBE2M PE=1 SV=1,1.4976333333333334,2.5728666666666666,1.214,2.734766666666667,5.309233333333333,2.1425666666666667
14349_RFA1_HUMAN,Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens GN=RPA1 PE=1 SV=2,12.800033333333333,12.1684,6.8726666666666665,6.0281666666666665,5.545366666666666,9.8872
8299_IR3IP_HUMAN,Immediate early response 3-interacting protein 1 OS=Homo sapiens GN=IER3IP1 PE=1 SV=1,0.37943333333333334,1.3158666666666667,0.1255,0.4169,0.6124666666666666,1.7908666666666666
4221_CYFP1_HUMAN,Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens GN=CYFIP1 PE=1 SV=1,11.255933333333333,7.980533333333333,17.242466666666665,13.123933333333333,37.63106666666667,16.2579
12433_P5CR1_HUMAN,Pyrroline-5-carboxylate reductase 1_ mitochondrial OS=Homo sapiens GN=PYCR1 PE=1 SV=2,6.613033333333333,9.901066666666667,8.0404,15.364633333333334,12.254199999999999,8.6273
13619_PROF1_HUMAN,Profilin-1 OS=Homo sapiens GN=PFN1 PE=1 SV=2,12.593866666666667,12.108966666666667,10.204366666666667,12.6969,7.8194,5.259733333333333
2790_CENPE_HUMAN,Centromere-associated protein E OS=Homo sapiens GN=CENPE PE=1 SV=2,68.52833333333334,138.32626666666667,29.987499999999997,59.41263333333333,6.3751,32.6021
16276_SPB5_HUMAN,Serpin B5 OS=Homo sapiens GN=SERPINB5 PE=1 SV=2,2.1744666666666665,2.4553666666666665,1.4002666666666665,5.1841333333333335,2.471433333333333,4.537166666666667
6365_FUBP3_HUMAN,Far upstream element-binding protein 3 OS=Homo sapiens GN=FUBP3 PE=1 SV=2,5.039,8.6251,5.755833333333333,7.3739333333333335,12.486466666666667,5.0534333333333334
6344_FSCN1_HUMAN,Fascin OS=Homo sapiens GN=FSCN1 PE=1 SV=3,27.458466666666666,16.10793333333333,16.663566666666668,13.013166666666667,11.2421,9.377466666666667
12541_PAPOA_HUMAN,Poly(A) polymerase alpha OS=Homo sapiens GN=PAPOLA PE=1 SV=4,1.4551,5.715766666666666,2.0691,4.3627666666666665,1.0496,9.1166
15001_RT18B_HUMAN,28S ribosomal protein S18b_ mitochondrial OS=Homo sapiens GN=MRPS18B PE=1 SV=1,0.5089333333333333,1.5692666666666666,0.9114333333333334,1.0645666666666667,4.394266666666667,0.5327
16808_SYLC_HUMAN,Leucine--tRNA ligase_ cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2,12.0682,24.631233333333334,15.709866666666667,23.706766666666667,26.2649,25.539866666666665
14619_RL9_HUMAN,60S ribosomal protein L9 OS=Homo sapiens GN=RPL9 PE=1 SV=1,3.7573666666666665,4.3675999999999995,3.0237,4.861166666666667,8.833033333333333,4.842666666666666
11530_NQO1_HUMAN,NAD(P)H dehydrogenase [quinone] 1 OS=Homo sapiens GN=NQO1 PE=1 SV=1,5.294700000000001,7.7651666666666666,4.640133333333333,3.1484,11.205433333333334,4.761533333333333
6658_GDIA_HUMAN,Rab GDP dissociation inhibitor alpha OS=Homo sapiens GN=GDI1 PE=1 SV=2,4.4433,8.221333333333334,3.7941333333333334,12.151366666666666,1.4955333333333332,9.233566666666666
3963_CSN1_HUMAN,COP9 signalosome complex subunit 1 OS=Homo sapiens GN=GPS1 PE=1 SV=4,2.8613,2.261633333333333,2.2413333333333334,5.232766666666667,14.5018,2.6441
14802_ROAA_HUMAN,Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens GN=HNRNPAB PE=1 SV=2,7.444766666666667,8.932233333333333,12.1684,11.119166666666667,7.015633333333334,10.4218
7200_GSHR_HUMAN,Glutathione reductase_ mitochondrial OS=Homo sapiens GN=GSR PE=1 SV=2,12.0338,11.547266666666667,9.4755,10.892766666666667,29.961766666666666,9.2583
14190_RBM26_HUMAN,RNA-binding protein 26 OS=Homo sapiens GN=RBM26 PE=1 SV=3,4.063266666666667,4.822,4.1080000000000005,10.543766666666667,2.924,5.893933333333333
581_AHSA1_HUMAN,Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Homo sapiens GN=AHSA1 PE=1 SV=1,7.393199999999999,8.897766666666667,12.709966666666666,14.427666666666667,3.6471666666666667,16.3222
15374_SAMH1_HUMAN,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Homo sapiens GN=SAMHD1 PE=1 SV=2,0.6105666666666667,2.852666666666667,1.8071,1.4206666666666667,10.0892,3.2933666666666666
884_ANXA5_HUMAN,Annexin A5 OS=Homo sapiens GN=ANXA5 PE=1 SV=2,9.814233333333334,7.544,8.796100000000001,16.529133333333334,4.760133333333333,17.377566666666667
14586_RL26_HUMAN,60S ribosomal protein L26 OS=Homo sapiens GN=RPL26 PE=1 SV=1,2.7917,0.04973333333333333,0.2734666666666667,6.347366666666667,3.3434,0.013433333333333334
13778_PSMD7_HUMAN,26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens GN=PSMD7 PE=1 SV=2,2.2513,2.783933333333333,4.736,3.6249000000000002,13.154833333333332,2.1883666666666666
16538_SSRP1_HUMAN,FACT complex subunit SSRP1 OS=Homo sapiens GN=SSRP1 PE=1 SV=1,14.8217,12.7877,13.639033333333334,17.4841,6.448966666666667,23.866866666666667
1371_ATPA_HUMAN,ATP synthase subunit alpha_ mitochondrial OS=Homo sapiens GN=ATP5A1 PE=1 SV=1,47.73243333333333,45.39966666666667,40.669133333333335,50.019333333333336,63.578266666666664,47.80713333333333
1363_ATP5L_HUMAN,ATP synthase subunit g_ mitochondrial OS=Homo sapiens GN=ATP5L PE=1 SV=3,1.7785333333333333,1.5028333333333332,1.5407333333333333,2.5355,2.8270333333333335,0.9241
6824_GLRX3_HUMAN,Glutaredoxin-3 OS=Homo sapiens GN=GLRX3 PE=1 SV=2,2.523233333333333,2.2513,2.8144,4.7102,5.6578333333333335,2.5787333333333335
4603_DIAP1_HUMAN,Protein diaphanous homolog 1 OS=Homo sapiens GN=DIAPH1 PE=1 SV=2,15.8969,15.1159,16.727,9.543433333333333,47.25946666666667,18.591466666666665
2633_CDC5L_HUMAN,Cell division cycle 5-like protein OS=Homo sapiens GN=CDC5L PE=1 SV=2,5.1255,5.395933333333334,5.060566666666666,11.318733333333332,7.511,9.766333333333334
5967_FBRL_HUMAN,rRNA 2'-O-methyltransferase fibrillarin OS=Homo sapiens GN=FBL PE=1 SV=2,8.221333333333334,9.2257,6.5401,7.4682,4.6328,6.9072000000000005
13730_PSA4_HUMAN,Proteasome subunit alpha type-4 OS=Homo sapiens GN=PSMA4 PE=1 SV=1,4.603866666666667,6.357166666666667,5.4966,7.152333333333333,2.0442666666666667,5.5967666666666664
19485_ZC3HE_HUMAN,Zinc finger CCCH domain-containing protein 14 OS=Homo sapiens GN=ZC3H14 PE=1 SV=1,1.6365666666666667,2.7544333333333335,3.3460666666666667,1.7173,3.5640666666666667,8.161233333333334
10829_MYH14_HUMAN,Myosin-14 OS=Homo sapiens GN=MYH14 PE=1 SV=2,6.4382,75.47183333333334,22.8512,17.377566666666667,15.649000000000001,49.874966666666666
12436_P5CS_HUMAN,Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens GN=ALDH18A1 PE=1 SV=2,11.999866666666666,9.560733333333333,11.382933333333334,18.7357,15.5161,13.692466666666668
1146_ARPC2_HUMAN,Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens GN=ARPC2 PE=1 SV=1,4.9007000000000005,4.781533333333333,3.0548,2.0889333333333333,21.070933333333333,4.152033333333334
1277_AT2A2_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens GN=ATP2A2 PE=1 SV=1,16.339066666666668,13.943333333333333,21.6173,27.325633333333332,2.678366666666667,24.045133333333332
14357_RFC4_HUMAN,Replication factor C subunit 4 OS=Homo sapiens GN=RFC4 PE=1 SV=2,3.1536,3.0082999999999998,2.9595666666666665,9.377466666666667,1.501,10.892766666666667
4829_DPP9_HUMAN,Dipeptidyl peptidase 9 OS=Homo sapiens GN=DPP9 PE=1 SV=3,3.1134,2.523233333333333,3.0953666666666666,2.8270333333333335,5.3751,3.7190333333333334
7622_HNRL2_HUMAN,Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens GN=HNRNPUL2 PE=1 SV=1,5.5351333333333335,5.221066666666666,9.719633333333334,3.1537,3.1267333333333336,38.37253333333334
19177_XRCC5_HUMAN,X-ray repair cross-complementing protein 5 OS=Homo sapiens GN=XRCC5 PE=1 SV=3,44.710966666666664,30.43723333333333,37.505300000000005,49.1434,44.6182,45.01853333333334
5430_ERO1A_HUMAN,ERO1-like protein alpha OS=Homo sapiens GN=ERO1L PE=1 SV=2,4.1918,3.5072,7.493266666666666,3.4987,8.154433333333333,3.6765
18121_TRIM7_HUMAN,Tripartite motif-containing protein 7 OS=Homo sapiens GN=TRIM7 PE=1 SV=2,1.9987666666666666,3.9794666666666667,1.1340999999999999,0.3826333333333333,0.8164666666666667,3.1615
3871_CRK_HUMAN,Adapter molecule crk OS=Homo sapiens GN=CRK PE=1 SV=2,1.1931333333333334,1.3539333333333334,0.8508666666666667,1.5977666666666668,1.0348333333333333,2.0018333333333334
14212_RBM8A_HUMAN,RNA-binding protein 8A OS=Homo sapiens GN=RBM8A PE=1 SV=1,1.2686666666666666,1.893,1.1060666666666665,1.2931,3.7251666666666665,1.1579666666666666
10122_MCM7_HUMAN,DNA replication licensing factor MCM7 OS=Homo sapiens GN=MCM7 PE=1 SV=4,11.547266666666667,15.000433333333334,19.6708,15.833766666666667,12.330433333333334,22.5195
15209_S27A4_HUMAN,Long-chain fatty acid transport protein 4 OS=Homo sapiens GN=SLC27A4 PE=1 SV=1,2.1258,3.0237,1.3122666666666667,2.3731333333333335,1.9913333333333334,2.5147
3954_CSK2B_HUMAN,Casein kinase II subunit beta OS=Homo sapiens GN=CSNK2B PE=1 SV=1,2.9514666666666667,1.7394666666666667,1.8118999999999998,2.0159333333333334,4.244466666666667,1.8153333333333335
15678_SF3A1_HUMAN,Splicing factor 3A subunit 1 OS=Homo sapiens GN=SF3A1 PE=1 SV=1,28.0684,9.8355,12.560766666666666,10.872733333333333,45.98146666666666,9.3247
9125_KS6A3_HUMAN,Ribosomal protein S6 kinase alpha-3 OS=Homo sapiens GN=RPS6KA3 PE=1 SV=1,2.8144,2.0946,2.095666666666667,1.7908666666666666,1.6745999999999999,2.7046
16483_SRPR_HUMAN,Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPR PE=1 SV=2,4.616066666666667,6.131266666666667,6.646466666666666,4.526866666666667,12.1816,10.2124
10117_MCM2_HUMAN,DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4,12.423733333333333,13.9149,17.7873,8.4774,15.748733333333334,9.901133333333334
7950_IF2B3_HUMAN,Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens GN=IGF2BP3 PE=1 SV=2,6.577166666666667,7.938066666666667,7.2899666666666665,7.843666666666667,8.870733333333334,4.719833333333334
18537_UBP11_HUMAN,Ubiquitin carboxyl-terminal hydrolase 11 OS=Homo sapiens GN=USP11 PE=1 SV=3,2.705366666666667,1.7674666666666667,2.752133333333333,6.496133333333334,6.437,5.2866
14574_RL17_HUMAN,60S ribosomal protein L17 OS=Homo sapiens GN=RPL17 PE=1 SV=3,9.901066666666667,6.376966666666666,5.558533333333333,10.8127,15.9331,10.759633333333333
11421_NONO_HUMAN,Non-POU domain-containing octamer-binding protein OS=Homo sapiens GN=NONO PE=1 SV=4,18.2886,24.048266666666667,23.872366666666668,25.539866666666665,34.25533333333333,22.222133333333332
14047_RAB7A_HUMAN,Ras-related protein Rab-7a OS=Homo sapiens GN=RAB7A PE=1 SV=1,6.749966666666667,7.338966666666667,4.3762,8.6273,1.4117666666666666,4.513966666666667
9995_MAP11_HUMAN,Methionine aminopeptidase 1 OS=Homo sapiens GN=METAP1 PE=1 SV=2,2.177,2.6083333333333334,2.7599333333333336,2.4365,5.0949,3.2654666666666667
16488_SRRM2_HUMAN,Serine/arginine repetitive matrix protein 2 OS=Homo sapiens GN=SRRM2 PE=1 SV=2,46.18783333333333,53.88393333333333,53.88393333333333,112.6234,18.328833333333332,40.34726666666666
10793_MVP_HUMAN,Major vault protein OS=Homo sapiens GN=MVP PE=1 SV=4,8.274133333333333,7.085933333333333,5.052233333333334,6.7993,24.6763,22.880033333333333
8159_IMA1_HUMAN,Importin subunit alpha-1 OS=Homo sapiens GN=KPNA2 PE=1 SV=1,22.574366666666666,21.7595,15.2216,6.593366666666666,2.395166666666667,7.2289
14286_RECQ1_HUMAN,ATP-dependent DNA helicase Q1 OS=Homo sapiens GN=RECQL PE=1 SV=3,2.8260666666666667,3.283,1.4976333333333334,4.862333333333333,9.645633333333333,6.937633333333333
648_AL1B1_HUMAN,Aldehyde dehydrogenase X_ mitochondrial OS=Homo sapiens GN=ALDH1B1 PE=1 SV=3,4.1117,4.7675,2.903433333333333,4.5931999999999995,8.8489,2.3609
13688_PRS10_HUMAN,26S protease regulatory subunit 10B OS=Homo sapiens GN=PSMC6 PE=1 SV=1,3.0608333333333335,5.585666666666667,4.566766666666666,6.729733333333334,1.8054333333333332,6.1609
16637_STK24_HUMAN,Serine/threonine-protein kinase 24 OS=Homo sapiens GN=STK24 PE=1 SV=1,0.6389,1.1340999999999999,1.0968333333333333,1.8811333333333335,4.168633333333333,1.4908333333333335
10336_MIC60_HUMAN,MICOS complex subunit MIC60 OS=Homo sapiens GN=IMMT PE=1 SV=1,9.3528,21.6173,19.534466666666667,16.925466666666665,27.91303333333333,29.038800000000002
8881_KLC1_HUMAN,Kinesin light chain 1 OS=Homo sapiens GN=KLC1 PE=1 SV=2,3.4050000000000002,4.3555,20.6721,1.5218666666666667,5.076366666666667,2.813966666666667
7965_IF4G1_HUMAN,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1 PE=1 SV=4,40.241366666666664,51.593266666666665,42.22506666666666,71.98583333333333,15.3196,59.972
7283_H14_HUMAN,Histone H1.4 OS=Homo sapiens GN=HIST1H1E PE=1 SV=2,8.932233333333333,0.3658,1.1653666666666667,0.7201333333333333,0.18080000000000002,9.6806
9478_LKHA4_HUMAN,Leukotriene A-4 hydrolase OS=Homo sapiens GN=LTA4H PE=1 SV=2,8.879466666666666,10.433266666666666,7.067433333333333,21.780333333333335,27.325633333333332,13.154833333333332
1539_BASI_HUMAN,Basigin OS=Homo sapiens GN=BSG PE=1 SV=2,10.4427,6.8726666666666665,7.851266666666667,8.504900000000001,1.4535333333333333,11.150466666666667
2591_CD44_HUMAN,CD44 antigen OS=Homo sapiens GN=CD44 PE=1 SV=3,6.0599,9.348933333333333,16.4795,6.948233333333333,15.833766666666667,5.928066666666666
9940_MAGB2_HUMAN,Melanoma-associated antigen B2 OS=Homo sapiens GN=MAGEB2 PE=1 SV=3,8.6251,5.558533333333333,5.1779,8.642133333333334,13.4048,3.1866333333333334
604_AK1A1_HUMAN,Alcohol dehydrogenase [NADP(+)] OS=Homo sapiens GN=AKR1A1 PE=1 SV=3,4.46,2.768066666666667,4.1117,4.1348666666666665,2.7599666666666667,3.3361666666666667
17732_TMEDA_HUMAN,Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens GN=TMED10 PE=1 SV=2,4.1524,3.5537,2.5255666666666667,2.5615,6.9072000000000005,5.1484
15770_SH3L1_HUMAN,SH3 domain-binding glutamic acid-rich-like protein OS=Homo sapiens GN=SH3BGRL PE=1 SV=1,0.3283333333333333,0.3574333333333333,0.17859999999999998,0.43896666666666667,1.7173,0.4865666666666667
7928_IDH3B_HUMAN,Isocitrate dehydrogenase [NAD] subunit beta_ mitochondrial OS=Homo sapiens GN=IDH3B PE=1 SV=2,4.3584,1.2686666666666666,2.0021,3.6370666666666667,2.3731333333333335,1.4769
8168_IMDH2_HUMAN,Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens GN=IMPDH2 PE=1 SV=2,16.771833333333333,12.423733333333333,23.227266666666665,22.880033333333333,35.213233333333335,20.813933333333335
9498_LMNA_HUMAN,Prelamin-A/C OS=Homo sapiens GN=LMNA PE=1 SV=1,35.718,43.89586666666666,41.50353333333334,55.59023333333334,41.31356666666667,62.71653333333333
17224_TCTP_HUMAN,Translationally-controlled tumor protein OS=Homo sapiens GN=TPT1 PE=1 SV=1,7.566966666666667,9.4755,7.642266666666667,5.527666666666667,5.1136333333333335,12.139199999999999
15772_SH3L3_HUMAN,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens GN=SH3BGRL3 PE=1 SV=1,1.6145666666666667,1.4379666666666666,1.4379666666666666,2.501933333333333,2.4216333333333333,1.9913333333333334
8544_K2C1_HUMAN,Keratin_ type II cytoskeletal 1 OS=Homo sapiens GN=KRT1 PE=1 SV=6,39.070033333333335,29.4869,25.954666666666668,35.213233333333335,7.3739333333333335,45.2336
11127_NDUB1_HUMAN,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 OS=Homo sapiens GN=NDUFB1 PE=1 SV=1,0.1255,0.18589999999999998,0.1511,0.29213333333333336,0.37316666666666665,0.8461666666666666
18774_VAPB_HUMAN,Vesicle-associated membrane protein-associated protein B/C OS=Homo sapiens GN=VAPB PE=1 SV=3,1.3122666666666667,2.6452,2.033,2.275666666666667,1.6798333333333333,1.9165333333333332
13711_PRS6B_HUMAN,26S protease regulatory subunit 6B OS=Homo sapiens GN=PSMC4 PE=1 SV=2,5.320566666666666,8.6408,6.131266666666667,14.449433333333333,2.0762666666666667,7.256866666666666
16812_SYMPK_HUMAN,Symplekin OS=Homo sapiens GN=SYMPK PE=1 SV=2,13.5601,10.982266666666666,5.4247,19.967533333333332,16.542299999999997,17.57796666666667
6874_GNAI2_HUMAN,Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens GN=GNAI2 PE=1 SV=3,1.0867666666666667,1.4120333333333335,0.7246666666666666,3.3976,0.5417666666666667,4.862333333333333
6296_FPPS_HUMAN,Farnesyl pyrophosphate synthase OS=Homo sapiens GN=FDPS PE=1 SV=4,2.9149333333333334,2.7599333333333336,5.221066666666666,12.649933333333333,19.705533333333335,7.6301
15094_S10A4_HUMAN,Protein S100-A4 OS=Homo sapiens GN=S100A4 PE=1 SV=1,2.1197666666666666,1.1739,1.7237333333333333,1.9649666666666668,9.8872,1.1941666666666666
11106_NDRG1_HUMAN,Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1,2.585233333333333,4.482966666666666,3.5679,8.992166666666668,5.142766666666667,3.7946333333333335
11714_NUP50_HUMAN,Nuclear pore complex protein Nup50 OS=Homo sapiens GN=NUP50 PE=1 SV=2,1.3088,5.7039333333333335,3.5208333333333335,2.494,9.223433333333332,3.1484
5891_FACE1_HUMAN,CAAX prenyl protease 1 homolog OS=Homo sapiens GN=ZMPSTE24 PE=1 SV=2,2.903433333333333,4.170266666666667,3.3363666666666667,2.6696,2.7453666666666665,4.1348666666666665
6521_GANAB_HUMAN,Neutral alpha-glucosidase AB OS=Homo sapiens GN=GANAB PE=1 SV=3,23.477133333333335,23.477133333333335,20.033733333333334,45.2336,60.81163333333333,39.09373333333333
6803_GLOD4_HUMAN,Glyoxalase domain-containing protein 4 OS=Homo sapiens GN=GLOD4 PE=1 SV=1,3.8481,2.8420333333333336,1.3901333333333332,5.023533333333333,6.4192,1.4284666666666666
3592_COPB_HUMAN,Coatomer subunit beta OS=Homo sapiens GN=COPB1 PE=1 SV=3,15.000433333333334,12.648,13.352766666666668,18.136,52.779466666666664,16.925466666666665
9000_KPRB_HUMAN,Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Homo sapiens GN=PRPSAP2 PE=1 SV=1,0.5607,0.9894333333333334,1.3351333333333333,2.6951,11.933066666666667,2.4093999999999998
1313_ATD3C_HUMAN,ATPase family AAA domain-containing protein 3C OS=Homo sapiens GN=ATAD3C PE=2 SV=2,0.9847,0.8933,0.04973333333333333,0.6675333333333333,2.4093999999999998,0.39913333333333334
16521_SSFA2_HUMAN,Sperm-specific antigen 2 OS=Homo sapiens GN=SSFA2 PE=1 SV=3,7.7043,11.521633333333334,15.2066,11.702766666666667,5.825933333333333,7.0067
2109_CAND1_HUMAN,Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens GN=CAND1 PE=1 SV=2,22.140366666666665,23.940966666666668,22.574366666666666,46.07266666666667,24.045133333333332,52.779466666666664
1269_AT1A2_HUMAN,Sodium/potassium-transporting ATPase subunit alpha-2 OS=Homo sapiens GN=ATP1A2 PE=1 SV=1,11.739866666666666,53.1164,24.820633333333333,2.2626,7.8121,34.67836666666667
17344_TFAM_HUMAN,Transcription factor A_ mitochondrial OS=Homo sapiens GN=TFAM PE=1 SV=1,2.2106666666666666,2.2981333333333334,3.210733333333333,2.793433333333333,5.928066666666666,1.1988666666666667
10628_MRT4_HUMAN,mRNA turnover protein 4 homolog OS=Homo sapiens GN=MRTO4 PE=1 SV=2,2.5606,2.8376333333333332,3.777,2.871366666666667,1.4394,6.8943666666666665
4548_DHB11_HUMAN,Estradiol 17-beta-dehydrogenase 11 OS=Homo sapiens GN=HSD17B11 PE=1 SV=3,2.5459666666666667,0.49466666666666664,0.5399333333333334,1.4429666666666667,3.4309999999999996,1.849
668_ALDOB_HUMAN,Fructose-bisphosphate aldolase B OS=Homo sapiens GN=ALDOB PE=1 SV=2,1.8656333333333333,0.0738,0.0738,0.49556666666666666,0.42160000000000003,0.9907333333333334
8532_K1C9_HUMAN,Keratin_ type I cytoskeletal 9 OS=Homo sapiens GN=KRT9 PE=1 SV=3,28.394,15.7956,16.5254,26.331799999999998,5.821266666666666,20.329633333333334
17288_TERA_HUMAN,Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4,17.872633333333333,22.140366666666665,21.4717,48.74543333333333,26.3752,46.07266666666667
18368_TWF2_HUMAN,Twinfilin-2 OS=Homo sapiens GN=TWF2 PE=1 SV=2,3.524033333333333,3.4050000000000002,2.6264,2.9576333333333333,1.5082666666666666,2.4306
7632_HNRPU_HUMAN,Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens GN=HNRNPU PE=1 SV=6,52.0574,68.52833333333334,68.52833333333334,62.027499999999996,13.692466666666668,72.14546666666666
12442_P66B_HUMAN,Transcriptional repressor p66-beta OS=Homo sapiens GN=GATAD2B PE=1 SV=1,1.3748,1.24,2.2076666666666664,1.849,1.1298,3.5412333333333335
