protein.Accession,protein.Description,1 None,2 None,3 None,1 TGFB,2 TGFB,3 TGFB
O00267,Transcription elongation factor SPT5 OS=Homo sapiens GN=SUPT5H PE=1 SV=1,,,,34.4794285,14.08506806,
P55285,Cadherin-6 OS=Homo sapiens GN=CDH6 PE=1 SV=1,,,,7.8412036,8.025399193,
Q9BVA0,Katanin p80 WD40 repeat-containing subunit B1 OS=Homo sapiens GN=KATNB1 PE=1 SV=1,,128.3393836,121.6509604,,,
Q6Y1H2,Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 2 OS=Homo sapiens GN=PTPLB PE=1 SV=1,,,,4.537145346,1.707707367,
Q9Y2B0,Protein canopy homolog 2 OS=Homo sapiens GN=CNPY2 PE=1 SV=1,,,,5.799773624,,10.46215801
Q15345,Leucine-rich repeat-containing protein 41 OS=Homo sapiens GN=LRRC41 PE=1 SV=3,,,,4.42259917,4.054463133,
Q9UKL0,REST corepressor 1 OS=Homo sapiens GN=RCOR1 PE=1 SV=1,,,,,1.330060643,17.61256962
O75417,D polymerase theta OS=Homo sapiens GN=POLQ PE=1 SV=2,,145.0956042,112.8534618,,,
O75410,Transforming acidic coiled-coil-containing protein 1 OS=Homo sapiens GN=TACC1 PE=1 SV=2,,,,28.4937669,10.30047479,
Q9NYR9,NF-kappa-B inhibitor-interacting Ras-like protein 2 OS=Homo sapiens GN=NKIRAS2 PE=1 SV=1,,,,3.739626952,4.229215626,
Q56UQ5,TPT1-like protein OS=Homo sapiens PE=1 SV=2,,,,,5.990683122,3.180214439
Q92503,SEC14-like protein 1 OS=Homo sapiens GN=SEC14L1 PE=1 SV=2,,11.95252808,2.316584727,,,
Q05655,Protein kise C delta type OS=Homo sapiens GN=PRKCD PE=1 SV=2,,,,2.435603583,,5.627285122
O14763,Tumor necrosis factor receptor superfamily member 10B OS=Homo sapiens GN=TNFRSF10B PE=1 SV=2,,,,4.822356591,5.846809557,
O95619,YEATS domain-containing protein 4 OS=Homo sapiens GN=YEATS4 PE=1 SV=1,,,,4.482461401,4.60686235,
Q92502,StAR-related lipid transfer protein 8 OS=Homo sapiens GN=STARD8 PE=1 SV=2,,,,4.96469706,,30.63767978
Q01459,Di-N-acetylchitobiase OS=Homo sapiens GN=CTBS PE=1 SV=1,,,,5.767424935,,7.395904032
Q63HR2,Tensin-like C1 domain-containing phosphatase OS=Homo sapiens GN=TENC1 PE=1 SV=2,,,,,13.99983025,2.235647754
Q96EL2,28S ribosomal protein S24_ mitochondrial OS=Homo sapiens GN=MRPS24 PE=1 SV=1,,,,8.72319668,,15.17436944
Q15528,Mediator of R polymerase II transcription subunit 22 OS=Homo sapiens GN=MED22 PE=1 SV=2,,,,5.401451149,7.255307809,
Q8WWB7,Lysosomal protein NCU-G1 OS=Homo sapiens GN=C1orf85 PE=1 SV=1,,,,9.935944964,7.919803523,
P31152,Mitogen-activated protein kise 4 OS=Homo sapiens GN=MAPK4 PE=1 SV=2,,,,7.537182076,1.519696609,
Q9Y2J4,Angiomotin-like protein 2 OS=Homo sapiens GN=AMOTL2 PE=1 SV=3,,,,7.964796179,8.341202524,
Q92990,Glomulin OS=Homo sapiens GN=GLMN PE=1 SV=2,,,,3.242355547,1.990707183,
Q9NYY8,FAST kise domain-containing protein 2 OS=Homo sapiens GN=FASTKD2 PE=1 SV=1,,,,8.461911611,12.65732394,
Q9Y2Y0,ADP-ribosylation factor-like protein 2-binding protein OS=Homo sapiens GN=ARL2BP PE=1 SV=1,,,,21.05777975,,2.415826194
P43007,Neutral amino acid transporter A OS=Homo sapiens GN=SLC1A4 PE=1 SV=1,,,,6.040501522,,3.541023318
Q9H2P0,Activity-dependent neuroprotector homeobox protein OS=Homo sapiens GN=ADNP PE=1 SV=1,,,,18.6650686,,12.64028878
P15735,Phosphorylase b kise gamma catalytic chain_ testis/liver isoform OS=Homo sapiens GN=PHKG2 PE=1 SV=1,,,,2.881560048,5.521340522,
Q9NYV6,R polymerase I-specific transcription initiation factor RRN3 OS=Homo sapiens GN=RRN3 PE=1 SV=1,,,,,2.502476232,4.265353077
P82932,28S ribosomal protein S6_ mitochondrial OS=Homo sapiens GN=MRPS6 PE=1 SV=3,,5.965813513,4.532350104,,,
P04049,RAF proto-oncogene serine/threonine-protein kise OS=Homo sapiens GN=RAF1 PE=1 SV=1,,,,9.572685099,4.559987966,
O75794,Cell division cycle protein 123 homolog OS=Homo sapiens GN=CDC123 PE=1 SV=1,,,,7.250754247,4.662589834,
Q9Y606,tR pseudouridine synthase A_ mitochondrial OS=Homo sapiens GN=PUS1 PE=1 SV=3,9.357736215,,4.499657055,,,
P69849,Nodal modulator 3 OS=Homo sapiens GN=NOMO3 PE=2 SV=2,,41.80075024,54.08997346,,,
Q9NX24,H/ACA ribonucleoprotein complex subunit 2 OS=Homo sapiens GN=NHP2 PE=1 SV=1,15.84159424,5.670607292,,,,
Q16134,Electron transfer flavoprotein-ubiquinone oxidoreductase_ mitochondrial OS=Homo sapiens GN=ETFDH PE=1 SV=2,,,,5.584749987,,4.519150992
O14772,Fucose-1-phosphate guanylyltransferase OS=Homo sapiens GN=FPGT PE=1 SV=2,,,,37.36969181,,35.43853968
O95777,N-alpha-acetyltransferase 38_ tC auxiliary subunit OS=Homo sapiens GN=A38 PE=1 SV=3,,,,17.43007864,,5.907525029
Q96C36,Pyrroline-5-carboxylate reductase 2 OS=Homo sapiens GN=PYCR2 PE=1 SV=1,,,,,2.279566297,3.225131924
Q12899,Tripartite motif-containing protein 26 OS=Homo sapiens GN=TRIM26 PE=2 SV=1,,,,4.976862912,,4.678141939
P09132,Sigl recognition particle 19 kDa protein OS=Homo sapiens GN=SRP19 PE=1 SV=3,,,,8.490891295,,5.384052703
Q9Y6D9,Mitotic spindle assembly checkpoint protein MAD1 OS=Homo sapiens GN=MAD1L1 PE=1 SV=2,,,,,5.512701265,8.626191122
Q6NXT2,Histone H3.3C OS=Homo sapiens GN=H3F3C PE=1 SV=3,,,,41.96510847,92.62720407,
P15884,Transcription factor 4 OS=Homo sapiens GN=TCF4 PE=1 SV=3,,,,8.321785951,11.58374658,
Q9H8V3,Protein ECT2 OS=Homo sapiens GN=ECT2 PE=1 SV=4,,,,60.26669884,44.08091012,
P27487,Dipeptidyl peptidase 4 OS=Homo sapiens GN=DPP4 PE=1 SV=2,21.17523004,10.07475736,,,,
Q9UKV3,Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens GN=ACIN1 PE=1 SV=2,,,,27.5563724,,13.84763688
Q8TCS8,Polyribonucleotide nucleotidyltransferase 1_ mitochondrial OS=Homo sapiens GN=PNPT1 PE=1 SV=2,,,,11.27839995,,22.92808785
Q15814,Tubulin-specific chaperone C OS=Homo sapiens GN=TBCC PE=1 SV=2,9.714435396,,6.887840695,,,
Q8WVQ1,Soluble calcium-activated nucleotidase 1 OS=Homo sapiens GN=CANT1 PE=1 SV=1,,,,,7.201504912,10.489843
Q02388,Collagen alpha-1(VII) chain OS=Homo sapiens GN=COL7A1 PE=1 SV=2,,,,,21.19278144,11.3806217
Q8IU81,Interferon regulatory factor 2-binding protein 1 OS=Homo sapiens GN=IRF2BP1 PE=1 SV=1,,,,2.845623992,,2.990205002
Q9BUR5,Apolipoprotein O OS=Homo sapiens GN=APOO PE=1 SV=1,28.01680149,,3.549967556,,,
Q9H3U5,Major facilitator superfamily domain-containing protein 1 OS=Homo sapiens GN=MFSD1 PE=2 SV=2,,,,,3.455873829,3.665040777
O75326,Semaphorin-7A OS=Homo sapiens GN=SEMA7A PE=1 SV=1,,,,24.00634557,,8.84089105
Q52LJ0,Protein FAM98B OS=Homo sapiens GN=FAM98B PE=1 SV=1,,,,7.845539635,16.06829074,
Q9BVG9,Phosphatidylserine synthase 2 OS=Homo sapiens GN=PTDSS2 PE=1 SV=1,3.681210455,,2.98120448,,,
Q4U2R6,39S ribosomal protein L51_ mitochondrial OS=Homo sapiens GN=MRPL51 PE=1 SV=1,,,,13.931086,,10.35819804
Q8N3U4,Cohesin subunit SA-2 OS=Homo sapiens GN=STAG2 PE=1 SV=3,,,,8.980644827,,9.526970321
Q96PU5,E3 ubiquitin-protein ligase NEDD4-like OS=Homo sapiens GN=NEDD4L PE=1 SV=2,,,,,38.87669876,6.226749922
Q9BUI4,D-directed R polymerase III subunit RPC3 OS=Homo sapiens GN=POLR3C PE=1 SV=1,,,,11.85428147,27.71721667,
O95487,Protein transport protein Sec24B OS=Homo sapiens GN=SEC24B PE=1 SV=2,,,,5.915692358,,15.61218779
P45983,Mitogen-activated protein kise 8 OS=Homo sapiens GN=MAPK8 PE=1 SV=2,,4.926394661,5.572516888,,,
P02462,Collagen alpha-1(IV) chain OS=Homo sapiens GN=COL4A1 PE=1 SV=3,,,,12.9019797,14.95391214,
A1X283,SH3 and PX domain-containing protein 2B OS=Homo sapiens GN=SH3PXD2B PE=1 SV=3,,97.44233431,4.863700276,,,
P30453,HLA class I histocompatibility antigen_ A-34 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=1,,,,2.219145,4.70420368,
P0CW20,LIM and senescent cell antigen-like-containing domain protein 3-like OS=Homo sapiens GN=LIMS3L PE=4 SV=1,,6.784222058,12.87838411,,,
P18433,Receptor-type tyrosine-protein phosphatase alpha OS=Homo sapiens GN=PTPRA PE=1 SV=2,,,,,15.22566382,7.485174002
O75688,Protein phosphatase 1B OS=Homo sapiens GN=PPM1B PE=1 SV=1,9.569399574,2.351903458,,,,
Q96LD4,Tripartite motif-containing protein 47 OS=Homo sapiens GN=TRIM47 PE=1 SV=2,,,,49.88389277,6.301525295,
Q14767,Latent-transforming growth factor beta-binding protein 2 OS=Homo sapiens GN=LTBP2 PE=1 SV=3,,,,40.98154612,,12.5935068
Q99496,E3 ubiquitin-protein ligase RING2 OS=Homo sapiens GN=RNF2 PE=1 SV=1,,,,12.08418488,11.21555172,
Q3LXA3,Bifunctiol ATP-dependent dihydroxyacetone kise/FAD-AMP lyase (cyclizing) OS=Homo sapiens GN=DAK PE=1 SV=2,,,,15.11167277,4.305300963,
Q86XI2,Condensin-2 complex subunit G2 OS=Homo sapiens GN=NCAPG2 PE=1 SV=1,,,,5.873891738,7.221648922,
Q99719,Septin-5 OS=Homo sapiens GN=SEPT5 PE=1 SV=1,,,,18.74177585,9.803075987,
Q8NB90,Spermatogenesis-associated protein 5 OS=Homo sapiens GN=SPATA5 PE=1 SV=3,,,,0.83283056,,2.536397154
P02810,Salivary acidic proline-rich phosphoprotein 1/2 OS=Homo sapiens GN=PRH1 PE=1 SV=2,,2.728178716,21.96522063,,,
Q9BVC6,Transmembrane protein 109 OS=Homo sapiens GN=TMEM109 PE=1 SV=1,45.89389041,,95.78415463,,,
O14802,D-directed R polymerase III subunit RPC1 OS=Homo sapiens GN=POLR3A PE=1 SV=2,,,,22.86818332,28.69743018,
Q9H4E5,Rho-related GTP-binding protein RhoJ OS=Homo sapiens GN=RHOJ PE=1 SV=1,,,,1.408244168,,1.808507897
P20585,D mismatch repair protein Msh3 OS=Homo sapiens GN=MSH3 PE=1 SV=4,,8.467629902,3.301972661,,,
Q9HD67,Unconventiol myosin-X OS=Homo sapiens GN=MYO10 PE=1 SV=3,,,,36.44465033,15.925743,
A6NNS2,Dehydrogese/reductase SDR family member 7C OS=Homo sapiens GN=DHRS7C PE=2 SV=3,,67.02967109,56.71916889,,,
Q6Q0C0,E3 ubiquitin-protein ligase TRAF7 OS=Homo sapiens GN=TRAF7 PE=1 SV=1,,,,12.42904,18.79765439,
Q9P2E3,NFX1-type zinc finger-containing protein 1 OS=Homo sapiens GN=ZNFX1 PE=1 SV=2,,,,,15.06160347,23.33567871
O75521,Enoyl-CoA delta isomerase 2_ mitochondrial OS=Homo sapiens GN=ECI2 PE=1 SV=4,,,,13.49801286,,8.072039307
Q562F6,Shugoshin-like 2 OS=Homo sapiens GN=SGOL2 PE=1 SV=2,,,,,19.31947406,21.42886085
Q99570,Phosphoinositide 3-kise regulatory subunit 4 OS=Homo sapiens GN=PIK3R4 PE=1 SV=3,,,,17.95040278,8.159735361,
Q9NX55,Huntingtin-interacting protein K OS=Homo sapiens GN=HYPK PE=1 SV=2,,,,13.94262797,,2.107449297
Q96B36,Proline-rich AKT1 substrate 1 OS=Homo sapiens GN=AKT1S1 PE=1 SV=1,10.59884964,,4.700588608,,,
Q13438,Protein OS-9 OS=Homo sapiens GN=OS9 PE=1 SV=1,,3.872440846,5.543650025,,,
Q9BV38,WD repeat-containing protein 18 OS=Homo sapiens GN=WDR18 PE=1 SV=2,,,,,3.000944247,3.787871736
Q9BZW7,Testis-specific gene 10 protein OS=Homo sapiens GN=TSGA10 PE=1 SV=1,43.83850109,26.74151471,,,,
Q9NWY4,UPF0609 protein C4orf27 OS=Homo sapiens GN=C4orf27 PE=1 SV=2,,,,,6.210043263,6.381503371
Q9NUW8,Tyrosyl-D phosphodiesterase 1 OS=Homo sapiens GN=TDP1 PE=1 SV=2,,,,7.187055093,,16.34261955
Q96BJ3,Axin interactor_ dorsalization-associated protein OS=Homo sapiens GN=AIDA PE=1 SV=1,16.1304176,,12.99851118,,,
P52943,Cysteine-rich protein 2 OS=Homo sapiens GN=CRIP2 PE=1 SV=1,,,,3.457192017,,3.698940766
Q9C0B6,Protein FAM5B OS=Homo sapiens GN=FAM5B PE=2 SV=2,,,,,6.497106096,2.389836203
Q13158,Protein FADD OS=Homo sapiens GN=FADD PE=1 SV=1,,,,,18.83272464,9.121695956
Q9Y5K6,CD2-associated protein OS=Homo sapiens GN=CD2AP PE=1 SV=1,,,,,17.54864024,9.865235708
Q86TC9,Myopalladin OS=Homo sapiens GN=MYPN PE=1 SV=2,,,,5.553711467,,29.35383071
Q8N6T3,ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens GN=ARFGAP1 PE=1 SV=2,,,,8.429250978,,6.178046939
Q8N4L2,Transmembrane protein 55A OS=Homo sapiens GN=TMEM55A PE=2 SV=1,,,,2.195717936,13.09916633,
Q8IZT6,Abnormal spindle-like microcephaly-associated protein OS=Homo sapiens GN=ASPM PE=1 SV=2,,,,80.85169487,56.39604251,
Q86Y56,HEAT repeat-containing protein 2 OS=Homo sapiens GN=HEATR2 PE=1 SV=4,,,,44.32587647,7.612596681,
Q9H788,SH2 domain-containing protein 4A OS=Homo sapiens GN=SH2D4A PE=1 SV=1,,,,1.018001067,13.30492606,
Q13424,Alpha-1-syntrophin OS=Homo sapiens GN=SNTA1 PE=1 SV=1,,4.612315523,1.312280538,,,
Q08752,Peptidyl-prolyl cis-trans isomerase D OS=Homo sapiens GN=PPID PE=1 SV=3,6.045551817,13.71001916,,,,
O60318,80 kDa MCM3-associated protein OS=Homo sapiens GN=MCM3AP PE=1 SV=2,,,,20.06354889,13.70399985,
Q16777,Histone H2A type 2-C OS=Homo sapiens GN=HIST2H2AC PE=1 SV=4,,5.97488378,6.444432541,,,
Q5EB52,Mesoderm-specific transcript homolog protein OS=Homo sapiens GN=MEST PE=2 SV=2,5.83201602,,5.074632947,,,
P03905,DH-ubiquinone oxidoreductase chain 4 OS=Homo sapiens GN=MT-ND4 PE=1 SV=1,,,,,7.544594609,4.449599515
Q8IYB3,Serine/arginine repetitive matrix protein 1 OS=Homo sapiens GN=SRRM1 PE=1 SV=2,,,,15.99269882,20.00873279,
Q9Y2P8,R 3'-termil phosphate cyclase-like protein OS=Homo sapiens GN=RCL1 PE=1 SV=3,,,,7.674718594,3.984793086,
Q4G0N4,D kise domain-containing protein 1 OS=Homo sapiens GN=DKD1 PE=1 SV=2,9.024676545,6.355891352,,,,
Q6IA86,Elongator complex protein 2 OS=Homo sapiens GN=ELP2 PE=1 SV=2,,,,18.48769671,18.15693802,
P42773,Cyclin-dependent kise 4 inhibitor C OS=Homo sapiens GN=CDKN2C PE=1 SV=1,4.229600338,3.686528531,,,,
Q5TDP6,Lengsin OS=Homo sapiens GN=LGSN PE=1 SV=1,,,,15.10190889,15.64637852,
Q9H2U2,Inorganic pyrophosphatase 2_ mitochondrial OS=Homo sapiens GN=PPA2 PE=1 SV=2,,,,7.620284204,12.97885827,
Q86WR0,Coiled-coil domain-containing protein 25 OS=Homo sapiens GN=CCDC25 PE=1 SV=2,,,,,5.991196345,7.050519647
Q6NYC1,Bifunctiol arginine demethylase and lysyl-hydroxylase JMJD6 OS=Homo sapiens GN=JMJD6 PE=1 SV=1,,,,23.97271791,,27.5619338
P49427,Ubiquitin-conjugating enzyme E2 R1 OS=Homo sapiens GN=CDC34 PE=1 SV=2,,,,4.878631456,,3.193943934
Q15678,Tyrosine-protein phosphatase non-receptor type 14 OS=Homo sapiens GN=PTPN14 PE=1 SV=2,,,,7.838333707,7.597199985,
O94901,SUN domain-containing protein 1 OS=Homo sapiens GN=SUN1 PE=1 SV=3,,,,15.19861182,17.28116543,
P25445,Tumor necrosis factor receptor superfamily member 6 OS=Homo sapiens GN=FAS PE=1 SV=1,,,,2.465550296,2.263528073,
O75880,Protein SCO1 homolog_ mitochondrial OS=Homo sapiens GN=SCO1 PE=1 SV=1,,5.61900254,10.24268543,,,
P49662,Caspase-4 OS=Homo sapiens GN=CASP4 PE=1 SV=1,,,,3.655401822,1.878653455,
Q96BH1,E3 ubiquitin-protein ligase RNF25 OS=Homo sapiens GN=RNF25 PE=1 SV=1,,,,13.48441207,24.88264227,
Q9NWU2,Glucose-induced degradation protein 8 homolog OS=Homo sapiens GN=GID8 PE=1 SV=1,,,,8.006128882,4.198122855,
P47895,Aldehyde dehydrogese family 1 member A3 OS=Homo sapiens GN=ALDH1A3 PE=1 SV=2,,,,9.553313319,,3.722953258
Q86UE8,Serine/threonine-protein kise tousled-like 2 OS=Homo sapiens GN=TLK2 PE=1 SV=2,,,,,5.750409136,12.85922621
O60890,Oligophrenin-1 OS=Homo sapiens GN=OPHN1 PE=1 SV=1,,,,46.48179023,66.32460156,
P41208,Centrin-2 OS=Homo sapiens GN=CETN2 PE=1 SV=1,,,,6.35531634,6.958878653,
Q96S66,Chloride channel CLIC-like protein 1 OS=Homo sapiens GN=CLCC1 PE=1 SV=1,,,,5.311798178,8.39684447,
Q15067,Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens GN=ACOX1 PE=1 SV=3,,,,4.954465267,,2.87658354
O00746,Nucleoside diphosphate kise_ mitochondrial OS=Homo sapiens GN=NME4 PE=1 SV=1,5.470089619,,8.75150863,,,
Q8IZ81,ELMO domain-containing protein 2 OS=Homo sapiens GN=ELMOD2 PE=1 SV=1,,,,7.295268787,6.00141804,
Q9H2H8,Peptidyl-prolyl cis-trans isomerase-like 3 OS=Homo sapiens GN=PPIL3 PE=1 SV=1,,,,13.21560912,,7.220980091
Q9NXV2,BTB/POZ domain-containing protein KCTD5 OS=Homo sapiens GN=KCTD5 PE=1 SV=1,,,,5.907457012,5.889963072,
P15923,Transcription factor E2-alpha OS=Homo sapiens GN=TCF3 PE=1 SV=1,3.108556912,5.079913164,,,,
Q8IW35,Centrosomal protein of 97 kDa OS=Homo sapiens GN=CEP97 PE=1 SV=1,,,,13.99353738,,8.653424113
Q8IVB5,LIX1-like protein OS=Homo sapiens GN=LIX1L PE=2 SV=1,,,,5.518399302,8.187620487,
P19022,Cadherin-2 OS=Homo sapiens GN=CDH2 PE=1 SV=4,,,,12.69400602,,17.48148967
O00470,Homeobox protein Meis1 OS=Homo sapiens GN=MEIS1 PE=1 SV=1,,,,,20.64153697,8.251483247
Q96T51,RUN and FYVE domain-containing protein 1 OS=Homo sapiens GN=RUFY1 PE=1 SV=2,,,,25.16946342,,14.40551769
Q9BXK5,Bcl-2-like protein 13 OS=Homo sapiens GN=BCL2L13 PE=1 SV=1,,,,6.69458764,6.305631081,
Q16718,DH dehydrogese [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens GN=NDUFA5 PE=1 SV=3,,,,13.85727983,,6.08380497
P35900,Keratin_ type I cytoskeletal 20 OS=Homo sapiens GN=KRT20 PE=1 SV=1,6.87301278,1.13812139,,,,
P39880,Homeobox protein cut-like 1 OS=Homo sapiens GN=CUX1 PE=1 SV=3,,,,35.26381401,,17.82879505
O00170,AH receptor-interacting protein OS=Homo sapiens GN=AIP PE=1 SV=2,,,,23.23961614,,2.773640575
Q96I59,Probable asparagine--tR ligase_ mitochondrial OS=Homo sapiens GN=RS2 PE=1 SV=3,5.056593192,,3.045441459,,,
P03928,ATP synthase protein 8 OS=Homo sapiens GN=MT-ATP8 PE=1 SV=1,,,,12.52764579,30.81362043,
Q96ST2,Protein IWS1 homolog OS=Homo sapiens GN=IWS1 PE=1 SV=2,,,,4.540420768,,17.73619158
O75830,Serpin I2 OS=Homo sapiens GN=SERPINI2 PE=2 SV=1,,,,,5.548840731,7.459636011
Q9BTZ2,Dehydrogese/reductase SDR family member 4 OS=Homo sapiens GN=DHRS4 PE=1 SV=3,,,,37.82887474,,12.83803872
Q4W5P6,Protein TMEM155 OS=Homo sapiens GN=TMEM155 PE=2 SV=3,,114.5553376,83.12232251,,,
Q9Y312,Protein AAR2 homolog OS=Homo sapiens GN=AAR2 PE=1 SV=2,,,,54.53255843,5.208188845,
Q8TF66,Leucine-rich repeat-containing protein 15 OS=Homo sapiens GN=LRRC15 PE=1 SV=2,,,,14.77689347,17.04773442,
P01563,Interferon alpha-2 OS=Homo sapiens GN=IF2 PE=1 SV=1,,,,53.07181393,,52.61199144
Q9Y4C0,Neurexin-3-alpha OS=Homo sapiens GN=NRXN3 PE=1 SV=4,,13.9169452,,,,16.20120009
P54619,5'-AMP-activated protein kise subunit gamma-1 OS=Homo sapiens GN=PRKAG1 PE=1 SV=1,,,,6.36364527,10.73064135,
Q5JU69,Torsin-2A OS=Homo sapiens GN=TOR2A PE=2 SV=1,,,,33.55884783,,21.36286887
Q9Y5Y2,Cytosolic Fe-S cluster assembly factor NUBP2 OS=Homo sapiens GN=NUBP2 PE=1 SV=1,,3.834920361,10.7952472,,,
P53677,AP-3 complex subunit mu-2 OS=Homo sapiens GN=AP3M2 PE=1 SV=1,,,,3.551118634,,35.73765058
Q14140,SERTA domain-containing protein 2 OS=Homo sapiens GN=SERTAD2 PE=2 SV=1,,15.20627527,7.748656623,,,
P62328,Thymosin beta-4 OS=Homo sapiens GN=TMSB4X PE=1 SV=2,,,,,16.52578644,17.64420961
Q8IXM6,Nurim OS=Homo sapiens GN=NRM PE=1 SV=1,8.609697773,6.137528887,,,,
Q9P2Q2,FERM domain-containing protein 4A OS=Homo sapiens GN=FRMD4A PE=1 SV=3,,,,8.27699066,21.22802276,
P07108,Acyl-CoA-binding protein OS=Homo sapiens GN=DBI PE=1 SV=2,,,,9.808203517,3.96939639,
Q99747,Gamma-soluble NSF attachment protein OS=Homo sapiens GN=PG PE=1 SV=1,,,,,4.658484049,7.61286396
Q9H0H5,Rac GTPase-activating protein 1 OS=Homo sapiens GN=RACGAP1 PE=1 SV=1,,,,12.30416844,7.952649807,
Q8N3V7,Syptopodin OS=Homo sapiens GN=SYNPO PE=1 SV=2,,10.20664243,9.516846712,,,
Q8TBY0,Probable R-binding protein 46 OS=Homo sapiens GN=RBM46 PE=2 SV=1,,15.68885857,21.31417563,,,
Q9NQW6,Actin-binding protein anillin OS=Homo sapiens GN=ANLN PE=1 SV=2,,,,22.68485329,,9.605053295
P00156,Cytochrome b OS=Homo sapiens GN=MT-CYB PE=1 SV=2,8.268836284,,4.593771111,,,
P56182,Ribosomal R processing protein 1 homolog A OS=Homo sapiens GN=RRP1 PE=1 SV=1,,,,4.410339735,6.665956523,
Q96SB8,Structural maintence of chromosomes protein 6 OS=Homo sapiens GN=SMC6 PE=1 SV=2,,,,16.00389764,7.753818593,
Q9BW60,Elongation of very long chain fatty acids protein 1 OS=Homo sapiens GN=ELOVL1 PE=1 SV=1,,13.28906861,6.959060778,,,
Q9Y620,D repair and recombition protein RAD54B OS=Homo sapiens GN=RAD54B PE=1 SV=1,,,,20.42618486,93.73456862,
P27707,Deoxycytidine kise OS=Homo sapiens GN=DCK PE=1 SV=1,,,,16.59353594,,38.93826151
Q4G0J3,La-related protein 7 OS=Homo sapiens GN=LARP7 PE=1 SV=1,,,,14.1888461,7.073241886,
P16188,HLA class I histocompatibility antigen_ A-30 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=2,29.29021445,5.880857219,,,,
P20042,Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens GN=EIF2S2 PE=1 SV=2,,,,29.82692592,6.904434228,
Q92530,Proteasome inhibitor PI31 subunit OS=Homo sapiens GN=PSMF1 PE=1 SV=2,,,,,10.47236178,13.74768841
Q8IZP2,Putative protein FAM10A4 OS=Homo sapiens GN=ST13P4 PE=5 SV=1,,,,43.12432701,,19.7862934
P54646,5'-AMP-activated protein kise catalytic subunit alpha-2 OS=Homo sapiens GN=PRKAA2 PE=1 SV=2,,,,1.244129943,13.13509196,
Q9HCM4,Band 4.1-like protein 5 OS=Homo sapiens GN=EPB41L5 PE=1 SV=3,,,,,4.224639386,16.82399939
Q99418,Cytohesin-2 OS=Homo sapiens GN=CYTH2 PE=1 SV=2,,3.235775673,2.765233367,,,
O43674,DH dehydrogese [ubiquinone] 1 beta subcomplex subunit 5_ mitochondrial OS=Homo sapiens GN=NDUFB5 PE=1 SV=1,,,,4.549092837,,10.44537751
O15355,Protein phosphatase 1G OS=Homo sapiens GN=PPM1G PE=1 SV=1,,,,,9.951140875,6.409583861
Q9NV88,Integrator complex subunit 9 OS=Homo sapiens GN=INTS9 PE=1 SV=2,,,,4.996546637,9.067798243,
Q8IZU8,Dermatan-sulfate epimerase-like protein OS=Homo sapiens GN=DSEL PE=2 SV=2,,21.06735818,12.32708511,,,
Q69YL0,Uncharacterized protein DKFZp762I1415 OS=Homo sapiens PE=4 SV=1,,,,8.702078009,,4.696334933
O60427,Fatty acid desaturase 1 OS=Homo sapiens GN=FADS1 PE=1 SV=1,,,,11.07354572,,8.048930814
P52298,Nuclear cap-binding protein subunit 2 OS=Homo sapiens GN=NCBP2 PE=1 SV=1,,,,5.227916188,,4.423440024
Q15382,GTP-binding protein Rheb OS=Homo sapiens GN=RHEB PE=1 SV=1,,,,4.912820619,6.089264741,
O94766,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 OS=Homo sapiens GN=B3GAT3 PE=1 SV=2,,,,32.78076361,,5.913062027
Q10472,Polypeptide N-acetylgalactosaminyltransferase 1 OS=Homo sapiens GN=GALNT1 PE=1 SV=1,,,,9.956127801,,9.741670249
Q9H0U6,39S ribosomal protein L18_ mitochondrial OS=Homo sapiens GN=MRPL18 PE=1 SV=1,23.44969444,8.113438773,,,,
Q8TF42,Ubiquitin-associated and SH3 domain-containing protein B OS=Homo sapiens GN=UBASH3B PE=1 SV=2,,,,8.390195473,8.179836602,
P35269,General transcription factor IIF subunit 1 OS=Homo sapiens GN=GTF2F1 PE=1 SV=2,,,,6.276550247,,6.632815287
Q6YP21,Kynurenine--oxoglutarate transamise 3 OS=Homo sapiens GN=CCBL2 PE=1 SV=1,,,,6.038972992,12.93651735,
O75150,E3 ubiquitin-protein ligase BRE1B OS=Homo sapiens GN=RNF40 PE=1 SV=4,,,,8.896918809,,9.713024759
Q8IX90,Spindle and kinetochore-associated protein 3 OS=Homo sapiens GN=SKA3 PE=1 SV=2,,,,8.682862201,18.63312359,
Q99622,Protein C10 OS=Homo sapiens GN=C12orf57 PE=1 SV=1,,3.211212713,6.596381346,,,
Q8TDY2,RB1-inducible coiled-coil protein 1 OS=Homo sapiens GN=RB1CC1 PE=1 SV=3,78.63570777,,30.8378034,,,
Q9NRJ5,Poly(A) polymerase beta OS=Homo sapiens GN=PAPOLB PE=2 SV=1,,,,5.040406094,13.44371016,
